25892044,Clara,Murillo,CS,"Building a REST API for making bizarre movies,,Building a service to help spreading revolution,Building a service to help eating exotic foods,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a service to help ranting about liberals,Building a REST API for designing clothes,Creating an app for making billions,Creating an app for exploring foreign countries,Building a service to help campaigning for social causes,Creating a web interface for getting plastic surgery"
15360038,Laurel,Owens,CS,"Creating a web interface for drawing political cartoons,Creating a web interface for writing modern poetry,Building a REST API for writing pop songs,Creating a web interface for drawing political cartoons,Creating an app for bridging cultures ,Creating an app for teaching philosophy,Creating an app for spreading revolution,Creating a web interface for throwing fund-raisers for Parkinson's disease,Creating a web interface for writing on wax tablets,Building a service to help moaning about life"
36479107,Jan,Jennings,CS,"Creating an app for bridging cultures ,Creating an app for bridging cultures ,Creating a web interface for drawing political cartoons,Building a service to help producing Hipbop records,Creating an app for promoting racial harmony,Building a REST API for writing rock songs,Building a service to help producing Hipbop records,Creating an app for waxing a surfboard,Building a service to help managing hedge funds,Creating a web interface for insulting minorities"
57806303,Hyman,Lewis,CS,"Creating an app for writing romantic poetry,Creating an app for spreading revolution,Creating an app for teaching philosophy,Building a service to help running film festivals,Building a service to help eating exotic foods,Creating a web interface for singing jazz songs,Creating a web interface for drawing political cartoons,Building a REST API for writing pop songs,Building a service to help singing pop songs,Building a service to help building giant walls"
15477677,Emmanuel,Maldonado,CS,"Creating a web interface for getting plastic surgery,Building a service to help leading revolts,Building a service to help producing Hipbop records,Building a service to help campaigning for social causes,Creating a web interface for throwing fund-raisers for Parkinson's disease,Creating an app for campaigning for social causes,Building a REST API for spreading revolution,Building a service to help moaning about life,Building a REST API for drawing political cartoons,Building a service to help promoting conservative values"
39793139,Kristie,Glass,CS,"Building a REST API for spreading revolution,Creating an app for spreading revolution,Creating an app for exploring foreign countries,Creating an app for spreading revolution,Building a REST API for writing rock songs,Creating an app for spreading revolution,Creating an app for interviewing celebrities,Building a REST API for running a business empire,Building a REST API for promoting racial harmony,Building a service to help singing pop songs"
75057705,Kermit,Valentine,CS,"Creating an app for promoting capitalism,Creating a web interface for making vulgar jokes,Building a REST API for running pyramid schemes,Creating an app for making billions,Building a service to help betraying friends,Creating a web interface for challenging artistic norms,Building a service to help eating exotic foods,Creating an app for cross-dressing in women's clothes,Building a REST API for spreading revolution,Creating a web interface for bridging cultures "
75261660,Vanessa,Oconnell,CS,"Building a service to help singing pop songs,Building a REST API for drawing political cartoons,Building a REST API for spreading revolution,Creating a web interface for waxing a surfboard,Building a REST API for writing experimental songs,Creating a web interface for throwing fund-raisers for Parkinson's disease,Creating a web interface for waxing a surfboard,Building a service to help managing hedge funds,Creating a web interface for waxing a surfboard,Building a service to help leading revolts"
33657620,Nola,Dillon,CS,"Creating an app for spreading revolution,Building a REST API for writing experimental songs,Building a service to help running film festivals,Creating a web interface for getting plastic surgery,Building a REST API for promoting conservative values,Creating an app for making billions,Creating an app for promoting racial harmony,Building a REST API for writing rock songs,Creating a web interface for drawing political cartoons,Creating a web interface for drawing political cartoons"
76428683,Lavonne,Mccarthy,CS,"Creating a web interface for throwing fund-raisers for Parkinson's disease,Creating an app for postulating bizarre theories,,Building a REST API for running pyramid schemes,Building a REST API for writing rock songs,Creating an app for making fantasy movies,Building a REST API for writing pop songs,Building a REST API for designing clothes,Building a REST API for robbing banks,Building a service to help betraying friends,Building a REST API for writing pop songs"
53638568,Terrell,Estrada,CS,"Building a REST API for running pyramid schemes,Building a REST API for writing experimental songs,Creating an app for promoting capitalism,Building a service to help producing Hipbop records,Building a REST API for running a business empire,Creating an app for interviewing celebrities,Creating an app for making fantasy movies,Building a REST API for writing experimental songs,Creating an app for postulating bizarre theories,,Creating an app for exploring foreign countries"
81624557,Rosemary,Armstrong,CS,"Building a service to help moaning about life,Building a service to help managing hedge funds,Building a service to help racking up marriages,Creating an app for interviewing celebrities,Building a service to help managing hedge funds,Building a REST API for running a business empire,Building a service to help leading revolts,Creating an app for making fantasy movies,Building a service to help producing Hipbop records,Creating an app for spreading revolution"
50516425,Eva,Marshall,DS,"Creating an app for wearing tights,Creating an app for wearing tights,Building a REST API for womanizing,Creating an app for cooking chrystal meth,Creating a web interface for devising evil schemes,Building a service to help running a criminal enterprise,Creating an app for exploring foreign countries,Building a service to help managing hedge funds,Creating an app for complaining about big brother,Creating an app for chasing murderers"
43654798,Mari,Murphy,DS,"Creating a web interface for manipulating political pawns,Building a service to help coining sententious maxims,Creating an app for exploring foreign countries,Building a REST API for running a criminal enterprise,Building a REST API for studying magic tricks,Building a REST API for spreading revolution,Creating a web interface for manipulating political pawns,Building a service to help racking up marriages,Creating an app for cooking chrystal meth,Creating an app for making fantasy movies"
37414592,Bobbie,Allen,CS,"Creating an app for waxing a surfboard,Creating a web interface for teaching philosophy to future leaders,Building a REST API for spreading revolution,Creating an app for promoting racial harmony,Creating an app for wearing tights,Building a REST API for spreading revolution,Building a service to help seducing women,Creating an app for developing military strategies,Creating an app for promoting racial harmony,Building a service to help promoting conservative values"
60638995,Felipe,Compton,CS,"Building a service to help leading revolts,Building a REST API for writing pop songs,Creating a web interface for ranting about liberals,Creating a web interface for challenging artistic norms,Building a REST API for running a business empire,Creating a web interface for waxing a surfboard,Building a service to help writing pop songs,Creating an app for promoting capitalism,Creating an app for bridging cultures ,Building a service to help campaigning for social causes"
61191793,Noel,Rosario,CS,"Building a REST API for writing pop songs,Building a service to help making vulgar jokes,Building a REST API for spreading revolution,Building a REST API for making subversive art,Creating an app for interviewing celebrities,Building a service to help making vulgar jokes,Building a REST API for lecturing about climate change,Building a REST API for writing pop songs,Creating an app for writing crime stories,Building a REST API for writing pop songs"
32007346,Esmeralda,Adams,CS,"Creating a web interface for writing modern poetry,Creating a web interface for challenging artistic norms,Building a REST API for lecturing about climate change,Creating a web interface for getting plastic surgery,Building a REST API for running pyramid schemes,Building a service to help betraying friends,Building a REST API for running pyramid schemes,Creating an app for promoting capitalism,Building a service to help singing pop songs,Creating an app for promoting racial harmony"
43701774,Liza,Hunter,DS,"Building a REST API for appreciating vintage collectibles,Building a service to help running a multinational corporation,Creating an app for throwing fund-raisers for Parkinson's disease,Creating an app for seducing women,Building a REST API for studying magic tricks,Creating an app for making fantasy movies,Creating an app for spreading Christianity,,Creating an app for seducing women,Building a REST API for undermining authority,Creating a web interface for commanding a spaceship"
19277027,Shelia,Leonard,CS,"Building a REST API for lecturing about climate change,Building a service to help leading revolts,Building a REST API for lecturing about climate change,Building a service to help writing pop songs,Creating a web interface for drawing political cartoons,Building a service to help eating exotic foods,Creating a web interface for writing on wax tablets,Building a service to help writing romantic poetry,Creating a web interface for waxing a surfboard,Building a REST API for writing experimental songs"
75011740,Nestor,Nelson,CS,"Building a service to help getting plastic surgery,Building a service to help writing pop songs,Building a service to help building giant walls,Building a REST API for writing rock songs,Building a REST API for writing experimental songs,Building a service to help promoting conservative values,Building a REST API for running pyramid schemes,Creating an app for making fantasy movies,Building a service to help producing Hipbop records,Building a REST API for writing rock songs"
69469958,Jamison,Mcbride,DS,"Building a REST API for making escape plans,Creating a web interface for starring in daytime soap operas,Building a REST API for running a business empire,Creating a web interface for starring in daytime soap operas,Creating a web interface for ranting about conservatives,Building a REST API for womanizing,Creating a web interface for devising evil schemes,Building a REST API for spreading revolution,Building a REST API for drawing political cartoons,Creating a web interface for ranting about conservatives"
89196362,Ethel,Duke,DS,"Building a REST API for womanizing,Building a REST API for making escape plans,Creating an app for seducing women,Creating an app for worrying about life,Creating an app for cooking chrystal meth,Creating a web interface for devising evil schemes,Creating a web interface for commanding a spaceship,Building a service to help disappointing the family,Creating an app for exploring foreign countries,Creating an app for making fantasy movies"
75141246,Denise,Rose,DS,"Building a service to help managing hedge funds,Creating an app for throwing fund-raisers for Parkinson's disease,Building a service to help running a criminal enterprise,Creating a web interface for devising evil schemes,Creating an app for promoting science,Building a REST API for running a criminal enterprise,Building a REST API for running a criminal enterprise,Building a REST API for running a business empire,Building a service to help coining sententious maxims,Creating an app for chasing murderers"
23524566,Natasha,Dean,DS,"Building a REST API for womanizing,Creating an app for wearing tights,Building a service to help coining sententious maxims,Creating an app for chasing murderers,Building a REST API for drawing political cartoons,Creating a web interface for devising evil schemes,Creating a web interface for coining sententious maxims,Building a service to help coining sententious maxims,Creating a web interface for writing on wax tablets,Creating a web interface for ranting about conservatives"
69689391,Delia,Huber,CS,"Building a service to help lecturing about climate change,Creating an app for spreading revolution,Building a service to help ranting about liberals,Creating an app for waxing a surfboard,Creating an app for writing rock songs,Creating an app for making billions,Building a REST API for writing rock songs,Creating an app for throwing fund-raisers for Parkinson's disease,Building a REST API for defending the weak,Building a service to help eating exotic foods"
43501989,Truman,Fry,DS,"Building a REST API for appreciating vintage collectibles,Creating a web interface for writing on wax tablets,Building a REST API for spreading revolution,Building a service to help complaining about big brother,Creating an app for throwing fund-raisers for Parkinson's disease,Creating an app for developing military strategies,Building a service to help fencing stolen goods,Creating a web interface for starring in daytime soap operas,Creating an app for wearing tights,Creating a web interface for making vulgar jokes"
23819696,Hai,Mcmillan,DS,"Building a REST API for womanizing,Creating an app for worrying about life,Creating a web interface for teaching philosophy to future leaders,Creating a web interface for ranting about conservatives,Building a service to help managing hedge funds,Creating an app for exploring foreign countries,Building a service to help collecting Captain America trading cards,Creating a web interface for coining sententious maxims,Building a REST API for running a business empire,Creating a web interface for writing on wax tablets"
58557773,Twila,Holder,CS,"Building a REST API for drawing political cartoons,Building a service to help making billions,Building a REST API for writing pop songs,Building a service to help making vulgar jokes,Building a service to help ranting about liberals,Building a service to help betraying friends,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a REST API for promoting science,Building a REST API for writing rock songs,Creating an app for making billions"
86365227,Stephanie,King,DS,"Building a REST API for making escape plans,Building a service to help disappointing the family,Creating a web interface for devising evil schemes,Building a REST API for spreading revolution,Creating an app for promoting science,Building a REST API for running a business empire,Creating a web interface for starring in daytime soap operas,Creating an app for worrying about life,Building a service to help coining sententious maxims,Building a service to help singing bawdy songs"
18361347,Rick,Lester,DS,"Building a service to help disappointing the family,Creating an app for spreading Christianity,,Building a REST API for appreciating vintage collectibles,Creating a web interface for starring in daytime soap operas,Building a REST API for running a business empire,Creating a web interface for manipulating political pawns,Creating a web interface for coining sententious maxims,Building a REST API for promoting wickedness,Building a service to help disappointing the family,Creating an app for exploring foreign countries"
18200790,Cristobal,Gamble,DS,"Building a REST API for making escape plans,Creating an app for cooking chrystal meth,Building a REST API for spreading revolution,Building a service to help fencing stolen goods,Building a REST API for making escape plans,Building a REST API for making escape plans,Building a service to help racking up marriages,Building a service to help running a criminal enterprise,Creating a web interface for teaching philosophy to future leaders,Creating an app for making fantasy movies"
19346750,Dylan,Young,CS,"Creating an app for bridging cultures ,Building a service to help moaning about life,Building a service to help betraying friends,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a service to help building giant walls,Creating an app for promoting capitalism,Building a service to help making billions,Building a service to help managing hedge funds,Building a REST API for making bizarre movies,,Building a service to help writing romantic poetry"
27517787,Lindsey,Tapia,CS,"Building a service to help moaning about life,Creating an app for interviewing celebrities,Building a service to help ranting about liberals,Building a service to help getting plastic surgery,Building a REST API for spreading revolution,Creating a web interface for insulting minorities,Building a service to help racking up marriages,Building a REST API for writing experimental songs,Creating an app for exploring foreign countries,Creating an app for teaching philosophy"
33788530,Mildred,Velazquez,DS,"Building a REST API for drawing political cartoons,Creating an app for making fantasy movies,Creating a web interface for starring in daytime soap operas,Building a service to help disappointing the family,Creating an app for chasing murderers,Creating an app for cooking chrystal meth,Building a REST API for studying magic tricks,Creating an app for complaining about big brother,Creating an app for writing rock songs,Creating an app for exploring foreign countries"
40396996,Lillian,Munoz,CS,"Creating a web interface for insulting minorities,Building a service to help moaning about life,Creating an app for teaching philosophy,Creating an app for promoting racial harmony,Building a service to help leading revolts,Creating a web interface for challenging artistic norms,Building a REST API for writing rock songs,Creating an app for exploring foreign countries,Building a service to help betraying friends,Building a service to help building giant walls"
37569365,Luciano,Salinas,CS,"Building a service to help running film festivals,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a REST API for lecturing about climate change,Building a service to help ranting about liberals,Creating a web interface for ranting about liberals,Creating an app for promoting capitalism,Building a service to help leading revolts,Building a service to help building giant walls,Building a REST API for writing pop songs,Building a REST API for starring in war movies"
51544202,Bessie,Mora,DS,"Building a REST API for making escape plans,Creating an app for chasing murderers,Creating a web interface for manipulating political pawns,Creating an app for throwing fund-raisers for Parkinson's disease,Building a REST API for inventing new technologies,Creating an app for making fantasy movies,Creating an app for making fantasy movies,Building a REST API for running a business empire,Creating a web interface for starring in daytime soap operas,Building a REST API for running a business empire"
74333183,Louella,Beltran,CS,"Building a service to help leading revolts,Building a service to help building giant walls,Creating an app for postulating bizarre theories,,Creating an app for exploring foreign countries,Building a service to help building giant walls,Building a REST API for defending the weak,Creating an app for making fantasy movies,Building a service to help racking up marriages,Creating an app for promoting capitalism,Building a service to help making vulgar jokes"
31319717,Regina,Romero,CS,"Building a REST API for defending the weak,Building a REST API for drawing political cartoons,Building a service to help betraying friends,Building a service to help racking up marriages,Creating a web interface for writing crime stories,Building a service to help drawing political cartoons,Creating an app for ranting about liberals,Creating an app for interviewing celebrities,Building a service to help making vulgar jokes,Creating a web interface for drawing political cartoons"
68242002,Douglas,Blankenship,CS,"Creating a web interface for bridging cultures ,Creating an app for interviewing celebrities,Creating an app for insulting minorities,Building a REST API for promoting racial harmony,Building a service to help writing romantic poetry,Creating a web interface for drawing political cartoons,Creating an app for spreading revolution,Building a service to help leading revolts,Building a REST API for promoting racial harmony,Creating an app for bridging cultures "
38533545,Lorna,Knox,DS,"Building a REST API for womanizing,Creating an app for exploring foreign countries,Creating a web interface for commanding a spaceship,Building a REST API for promoting wickedness,Building a REST API for making escape plans,Building a REST API for studying magic tricks,Building a REST API for studying magic tricks,Creating an app for cooking chrystal meth,Creating a web interface for commanding a spaceship,Creating a web interface for hiding from the public"
62108679,Jack,Pace,DS,"Creating a web interface for coining sententious maxims,Creating a web interface for starring in daytime soap operas,Creating a web interface for teaching philosophy to future leaders,Building a REST API for studying magic tricks,Creating a web interface for manipulating political pawns,Building a service to help fencing stolen goods,Creating a web interface for singing jazz songs,Creating an app for worrying about life,Building a service to help running a criminal enterprise,Building a REST API for drawing political cartoons"
75593097,Fran,Khan,CS,"Creating a web interface for writing on wax tablets,Building a service to help making billions,Building a service to help making vulgar jokes,Creating an app for studying science,Creating an app for promoting racial harmony,Creating a web interface for writing on wax tablets,Building a service to help making billions,Building a service to help ranting about liberals,Building a REST API for lecturing about climate change,Building a service to help making vulgar jokes"
50131792,Odis,Burns,CS,"Creating an app for writing rock songs,Creating an app for bridging cultures ,Building a service to help making billions,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a service to help moaning about life,Creating an app for writing rock songs,Creating a web interface for drawing political cartoons,Building a service to help ranting about liberals,Building a service to help eating exotic foods,Building a service to help writing romantic poetry"
57676793,Annette,Goodwin,DS,"Creating an app for exploring foreign countries,Creating an app for chasing murderers,Creating an app for complaining about big brother,Creating an app for seducing women,Building a REST API for womanizing,Building a REST API for undermining authority,Building a REST API for appreciating vintage collectibles,Building a REST API for making escape plans,Building a REST API for running a business empire,Creating an app for promoting science"
79407689,Claudia,Sweeney,CS,"Building a REST API for writing experimental songs,Creating an app for studying science,Creating an app for studying science,Building a REST API for promoting racial harmony,Building a REST API for writing rock songs,Building a REST API for drawing political cartoons,Building a service to help ranting about liberals,Building a service to help writing romantic poetry,Creating a web interface for challenging artistic norms,Creating a web interface for teaching philosophy to future leaders"
41792828,Anne,Gates,DS,"Creating an app for exploring foreign countries,Creating an app for promoting science,Creating an app for exploring foreign countries,Building a REST API for making escape plans,Creating a web interface for starring in daytime soap operas,Building a REST API for running a criminal enterprise,Creating an app for cooking chrystal meth,Creating a web interface for singing jazz songs,Building a REST API for studying magic tricks,Building a REST API for womanizing"
52572777,Ellis,Mccann,DS,"Building a service to help disappointing the family,Creating an app for making fantasy movies,Building a REST API for appreciating vintage collectibles,Creating an app for worrying about life,Building a REST API for spreading revolution,Building a service to help coining sententious maxims,Creating an app for exploring foreign countries,Building a service to help coining sententious maxims,Building a REST API for womanizing,Creating an app for seducing women"
87053935,Orlando,Morris,CS,"Building a REST API for spreading revolution,Creating an app for promoting racial harmony,Creating an app for bridging cultures ,Creating an app for making billions,Building a REST API for lecturing about climate change,Building a REST API for defending the weak,Building a service to help singing pop songs,Creating a web interface for playing grungy music,Creating an app for spreading revolution,Building a REST API for making political gaffes"
36798176,Nestor,Barr,DS,"Building a REST API for making escape plans,Building a service to help complaining about big brother,Building a REST API for appreciating vintage collectibles,Creating a web interface for writing on wax tablets,Creating an app for promoting science,Building a REST API for womanizing,Building a REST API for drawing political cartoons,Creating a web interface for manipulating political pawns,Creating an app for worrying about life,Building a REST API for making escape plans"
40676095,Wilda,Gamble,DS,"Building a service to help running a criminal enterprise,Building a REST API for running a business empire,Creating an app for writing rock songs,Building a REST API for starring in war movies,Creating an app for seducing women,Creating an app for collecting pirate booty,Building a REST API for spreading revolution,Creating an app for making fantasy movies,Creating an app for worrying about life,Creating an app for complaining about big brother"
29531355,Eldon,Villa,DS,"Building a REST API for spreading revolution,Creating a web interface for writing on wax tablets,Creating a web interface for devising evil schemes,Building a REST API for womanizing,Building a REST API for making escape plans,Building a REST API for studying magic tricks,Building a REST API for making escape plans,Creating a web interface for singing jazz songs,Creating a web interface for hiding from the public,Creating an app for wearing tights"
80751499,Joann,Flynn,DS,"Creating an app for spreading Christianity,,Creating an app for worrying about life,Building a service to help running a criminal enterprise,Building a service to help coining sententious maxims,Building a REST API for womanizing,Building a service to help coining sententious maxims,Building a REST API for making escape plans,Building a service to help running a criminal enterprise,Building a service to help coining sententious maxims,Creating an app for worrying about life"
82595542,Concetta,Townsend,CS,"Building a REST API for spreading revolution,Building a service to help singing pop songs,Building a REST API for drawing political cartoons,Creating an app for making fantasy movies,Building a REST API for making bizarre movies,,Creating an app for writing rock songs,Creating a web interface for drawing political cartoons,Building a service to help eating exotic foods,Building a service to help ranting about liberals,Building a REST API for writing experimental songs"
20097524,Amber,Gillespie,CS,"Creating an app for bridging cultures ,Building a service to help singing pop songs,Creating a web interface for teaching philosophy to future leaders,Creating an app for exploring foreign countries,Creating an app for teaching philosophy,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a service to help running film festivals,Creating an app for promoting capitalism,Building a REST API for writing rock songs,Creating an app for teaching philosophy"
70461105,Sterling,Donaldson,CS,"Building a service to help singing pop songs,Building a service to help producing Hipbop records,Building a service to help eating exotic foods,Building a service to help promoting conservative values,Creating an app for making billions,Creating an app for making billions,Building a service to help singing pop songs,Creating an app for making billions,Creating a web interface for drawing political cartoons,Creating a web interface for writing compelling dialogue"
17005270,Helga,Russo,CS,"Creating an app for studying science,Building a service to help building giant walls,Creating an app for postulating bizarre theories,,Creating a web interface for getting plastic surgery,Creating a web interface for insulting minorities,Building a service to help building giant walls,Building a service to help moaning about life,Building a service to help leading revolts,Creating an app for wearing tights,Creating an app for making fantasy movies"
43683305,Loyd,Stewart,CS,"Creating a web interface for bridging cultures ,Building a service to help leading revolts,Building a service to help making vulgar jokes,Creating a web interface for getting plastic surgery,Building a REST API for making subversive art,Building a REST API for running a business empire,Creating a web interface for writing crime stories,Building a REST API for designing clothes,Creating an app for campaigning for social causes,Building a REST API for running pyramid schemes"
70626635,Erica,Mason,CS,"Building a REST API for designing clothes,Creating an app for writing rock songs,Creating an app for interviewing celebrities,Creating an app for studying science,Building a service to help singing pop songs,Building a REST API for writing experimental songs,Creating an app for bridging cultures ,Creating a web interface for challenging artistic norms,Building a REST API for writing pop songs,Building a REST API for lecturing about climate change"
11641446,Johnnie,Mitchell,DS,"Building a service to help coining sententious maxims,Creating an app for cooking chrystal meth,Building a REST API for womanizing,Building a service to help running a criminal enterprise,Building a service to help coining sententious maxims,Creating an app for complaining about big brother,Building a REST API for appreciating vintage collectibles,Creating an app for wearing tights,Building a REST API for running a criminal enterprise,Building a REST API for womanizing"
24660361,Dion,Lindsey,CS,"Building a REST API for writing pop songs,Creating an app for exploring foreign countries,Building a service to help making billions,Creating an app for making fantasy movies,Building a REST API for drawing political cartoons,Creating an app for promoting racial harmony,Creating an app for making fantasy movies,Building a service to help leading revolts,Building a service to help producing Hipbop records,Creating an app for making billions"
45291972,Melissa,Johnston,CS,"Creating an app for postulating bizarre theories,,Creating a web interface for challenging artistic norms,Building a REST API for writing experimental songs,Creating an app for making fantasy movies,Creating an app for interviewing celebrities,Building a REST API for drawing political cartoons,Building a service to help promoting conservative values,Building a REST API for writing pop songs,Creating an app for undermining authority,Creating a web interface for challenging artistic norms"
22026168,Donn,Simmons,CS,"Building a REST API for spreading revolution,Building a REST API for running a business empire,Building a REST API for lecturing about climate change,Building a REST API for running pyramid schemes,Creating a web interface for making bizarre movies,,Building a REST API for promoting conservative values,Building a service to help making vulgar jokes,Building a REST API for making political gaffes,Creating an app for promoting capitalism,Building a REST API for spreading revolution"
14054040,Stephanie,Clements,CS,"Creating an app for postulating bizarre theories,,Creating a web interface for getting plastic surgery,Building a REST API for designing clothes,Building a REST API for drawing political cartoons,Creating a web interface for getting plastic surgery,Building a REST API for designing clothes,Creating an app for teaching philosophy,Creating a web interface for writing modern poetry,Building a REST API for writing experimental songs,Building a REST API for spreading revolution"
81946143,Julian,Baldwin,CS,"Building a REST API for defending the weak,Building a REST API for writing experimental songs,Building a service to help managing hedge funds,Building a service to help writing romantic poetry,Building a REST API for designing clothes,Building a REST API for designing clothes,Building a REST API for writing pop songs,Creating a web interface for writing compelling dialogue,Building a REST API for drawing political cartoons,Creating an app for teaching philosophy"
38106009,Greta,Kaiser,CS,"Building a REST API for designing clothes,Building a service to help running film festivals,Creating an app for making fantasy movies,Building a service to help running film festivals,Building a REST API for running a business empire,Creating a web interface for throwing fund-raisers for Parkinson's disease,Creating an app for interviewing celebrities,Creating an app for making billions,Building a REST API for designing clothes,Building a service to help leading revolts"
55904455,Michele,Martin,CS,"Creating an app for bridging cultures ,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a REST API for spreading revolution,Building a service to help singing pop songs,Building a service to help managing hedge funds,Creating an app for making fantasy movies,Building a service to help leading revolts,Creating a web interface for drawing political cartoons,Creating an app for making billions,Building a service to help campaigning for social causes"
46760266,Manual,Velez,CS,"Creating an app for exploring foreign countries,Building a service to help eating exotic foods,Building a service to help eating exotic foods,Building a REST API for running a business empire,Building a service to help making billions,Creating a web interface for writing crime stories,Creating an app for promoting racial harmony,Creating an app for writing crime stories,Creating an app for wearing tights,Building a service to help campaigning for social causes"
86675814,Ezequiel,Delacruz,DS,"Building a REST API for undermining authority,Creating an app for promoting science,Creating an app for exploring foreign countries,Building a REST API for studying magic tricks,Building a service to help disappointing the family,Building a REST API for promoting wickedness,Creating an app for cooking chrystal meth,Building a service to help coining sententious maxims,Building a service to help racking up marriages,Creating a web interface for ranting about conservatives"
51417702,Aron,Fernandez,CS,"Building a REST API for spreading revolution,Creating an app for making fantasy movies,Creating a web interface for drawing political cartoons,Building a REST API for writing rock songs,Creating an app for promoting racial harmony,Building a REST API for making bizarre movies,,Building a REST API for writing experimental songs,Building a REST API for writing pop songs,Creating an app for teaching philosophy,Creating an app for teaching philosophy"
67560601,Wilbert,Huber,DS,"Creating a web interface for coining sententious maxims,Creating an app for worrying about life,Building a REST API for appreciating vintage collectibles,Building a service to help complaining about big brother,Creating a web interface for commanding a spaceship,Creating a web interface for starring in daytime soap operas,Creating an app for promoting science,Building a service to help disappointing the family,Creating a web interface for starring in daytime soap operas,Building a REST API for making escape plans"
44790604,Luis,Holloway,CS,"Creating an app for writing rock songs,Creating an app for making billions,Building a REST API for making subversive art,Creating an app for ranting about liberals,Creating an app for studying science,Creating a web interface for hosting automotive shows,Creating a web interface for drawing political cartoons,Building a service to help singing pop songs,Creating an app for teaching philosophy,Building a service to help singing pop songs"
64213667,Neville,Blair,CS,"Creating a web interface for challenging artistic norms,Building a service to help racking up marriages,Creating an app for interviewing celebrities,Creating a web interface for getting plastic surgery,Building a REST API for making subversive art,Creating an app for spreading revolution,Creating a web interface for throwing fund-raisers for Parkinson's disease,Building a service to help building giant walls,Building a service to help running film festivals,Building a REST API for defending the weak"
