67960616,Nestor,Nelson,0.8,CS,"Building a REST API for pedalling furiously,Building a service to help inventing electrical marvels,Building a REST API for investing money,Building a REST API for giving investment advice,Creating an app for stabbing in the back,Building a service to help promoting socialism,Building a REST API for stabbing in the back,Building a service to help making modern art,Creating a web interface for enriching uranium,Creating an app for surviving fatwas"
83605978,Jamison,Mcbride,1.8,CS,"Creating a web interface for writing polemics,Creating an app for leading an exodus,Building a REST API for peacocking in fancy clothes,Creating a web interface for making madcap comedies,Creating a web interface for investing money,Building a REST API for stabbing in the back,Creating a web interface for running a criminal enterprise,Building a service to help promoting conservative values,Creating a web interface for entertaining teenagers,Creating a web interface for promoting boxing fights"
60501997,Ethel,Duke,1.7,DS,"Creating a web interface for moaning about women,Building a REST API for campaigning for the presidency,Creating an app for hiding from the public,Creating an app for stealing jewels,Building a service to help stealing lunch money,Building a REST API for selling self-help books,Creating an app for expressing violent urges,Building a service to help grabbing power,Creating a web interface for moaning about women,Creating an app for making strategic decisions"
75167038,Denise,Rose,1.0,CS,"Building a service to help starring in pornographic movies,Creating an app for ranting about liberals,Creating an app for starring in comedies,Building a service to help amassing nuclear weapons,Building a service to help running a business empire,Building a REST API for singing torch songs,Creating a web interface for enriching uranium,Building a REST API for investing money,Building a REST API for starring in comedies,Building a REST API for running an empire"
40114185,Natasha,Dean,3.3,CS,"Building a service to help leaking state secrets,Creating a web interface for singing torch songs,Building a REST API for hiding from extremists,Building a service to help writing plays,Building a REST API for hiding from extremists,Creating an app for winning battles,Creating a web interface for leaking classified documents,Creating a web interface for creating optical illusions,Creating a web interface for entertaining teenagers,Creating an app for watching TV"
22845189,Delia,Huber,0.2,CS,"Creating a web interface for promoting communism,Building a REST API for selling self-help books,Creating an app for promoting communism,Building a REST API for drawing whimsical cartoons,Creating an app for spreading philosophy,Building a service to help testing scientific theories,Creating an app for starring in action movies,Building a REST API for leaking state secrets,Creating an app for surviving fatwas,Building a REST API for hiding from extremists"
10048407,Truman,Fry,1.7,CS,"Building a REST API for crushing dissent,Building a service to help constructing an ironic public image,Building a REST API for coining sparkling witticisms,Creating a web interface for painting surreal pictures,Building a service to help promoting conservative values,Creating an app for ranting about liberals,Building a service to help promoting boxing fights,Building a service to help winning battles,Building a service to help promoting socialism,Creating a web interface for starring in comedies"
64025728,Hai,Mcmillan,3.4,DS,"Creating a web interface for selling fried chicken,Building a service to help promoting conservative values,Creating an app for performing magic tricks,Creating an app for writing rock songs,Creating an app for spreading philosophy,Creating a web interface for leaking classified documents,Building a service to help getting run over by cars,Creating an app for fighting for democracy,Creating a web interface for leaking classified documents,Creating a web interface for hunting monsters"
32954025,Twila,Holder,4.0,CS,"Building a REST API for starring in Hollywood movies ,Creating a web interface for surviving fatwas,Creating a web interface for enriching uranium,Building a REST API for singing torch songs,Creating a web interface for issuing threats,Creating a web interface for surviving fatwas,Creating a web interface for playing guitar,Creating a web interface for issuing threats,Building a REST API for drawing whimsical cartoons,Creating a web interface for creating optical illusions"
64686333,Stephanie,King,1.8,CS,"Creating an app for singing pop songs,Building a REST API for telling politicians what to do,Creating a web interface for selling modern art,Building a REST API for leaking state secrets,Building a service to help coining epigrams,Building a REST API for running a media empire,Creating an app for promoting boxing fights,Creating an app for studying the cosmos,Creating an app for fighting for democracy,Creating a web interface for developing new technologies"
40997940,Rick,Lester,3.3,CS,"Building a REST API for knocking out opponents,Building a REST API for singing torch songs,Building a REST API for developing military strategies,Creating an app for singing pop songs,Creating an app for making dunk shots,Building a REST API for making dunk shots,Creating an app for starring in comedies,Creating a web interface for studying the cosmos,Building a REST API for shouting in Hollywood movies,Building a REST API for writing short stories"
37975112,Cristobal,Gamble,1.6,DS,"Creating a web interface for ranting about conservatives,Building a REST API for drawing whimsical cartoons,Building a REST API for representing the disenfranchised,Creating a web interface for drinking demon blood,Building a REST API for milking coconuts,Creating a web interface for writing short stories,Building a service to help writing science fiction,Building a REST API for tossing coins,Creating an app for moaning about men,Creating an app for fighting the resistance"
66223152,Dylan,Young,0.8,CS,"Building a service to help following the money,Creating a web interface for promoting boxing fights,Building a service to help writing rock songs,Creating a web interface for investing money,Creating an app for leading an exodus,Building a REST API for selling self-help books,Creating an app for manipulating ingenues,Building a service to help leading armies into battle,Creating a web interface for writing polemics,Creating an app for grilling interviewees"
56113852,Lindsey,Tapia,0.8,DS,"Building a REST API for singing to teenagers,Creating an app for making home-made clothes,Building a REST API for studying magic,Creating a web interface for casting magic spells,Building a service to help running an empire,Building a REST API for executing morally appalling plans,Building a service to help promoting conservative values,Creating an app for making racist jibes,Creating a web interface for grabbing power,Creating a web interface for running an empire"
88689921,Mildred,Velazquez,0.0,CS,"Creating a web interface for selling out,Creating an app for constructing an ironic public image,Building a REST API for making dunk shots,Building a REST API for selling kitsch,Creating an app for painting surreal pictures,Building a REST API for campaigning for the presidency,Creating an app for stabbing in the back,Creating a web interface for running a media empire,Creating a web interface for running a media empire,Building a REST API for drawing whimsical cartoons"
59242999,Lillian,Munoz,0.9,CS,"Creating a web interface for designing clothes,Creating a web interface for promoting boxing fights,Building a service to help posing for photographs,Building a REST API for ranting about liberals,Creating a web interface for selling modern art,Building a service to help promoting boxing fights,Creating a web interface for leaking classified documents,Creating a web interface for selling modern art,Building a service to help singing pop songs,Creating a web interface for running a media empire"
43765659,Luciano,Salinas,0.5,CS,"Creating a web interface for plotting mutinies,Building a REST API for singing torch songs,Creating a web interface for selling kitsch,Building a service to help winning battles,Creating a web interface for  shopping for shoes,Creating an app for running a bureaucracy,Creating an app for ranting about liberals,Creating a web interface for running a media empire,Creating an app for starring in comedies,Building a REST API for singing to teenagers"
18315412,Bessie,Mora,2.6,DS,"Building a service to help coining sparkling witticisms,Creating a web interface for writing short stories,Creating a web interface for making patronising comments,Building a service to help being condescending to customers,Building a REST API for studying science,Creating an app for making strategic decisions,Building a REST API for studying magic,Creating an app for making racist jibes,Building a REST API for tempting fate,Creating a web interface for ranting about conservatives"
28539952,Louella,Beltran,1.4,DS,"Building a service to help grabbing power,Building a REST API for writing science fiction,Creating an app for expressing violent urges,Building a REST API for being a good neighbor,Building a service to help hunting monsters,Creating a web interface for promoting communism,Building a REST API for campaigning for the presidency,Building a service to help convicting criminals,Creating an app for making racist jibes,Creating an app for making racist jibes"
56166228,Regina,Romero,1.7,CS,"Creating an app for stabbing in the back,Building a service to help surviving large-scale floods,Creating an app for spreading philosophy,Creating a web interface for promoting feminism,Creating a web interface for telling zany jokes,Creating an app for winning heavyweight titles,Building a service to help starring in pornographic movies,Creating an app for starring in pornographic movies,Building a service to help watching TV,Creating a web interface for selling modern art"
52147186,Douglas,Blankenship,2.9,DS,"Creating an app for making home-made clothes,Creating a web interface for making patronising comments,Building a service to help making home-made clothes,Building a REST API for milking coconuts,Creating an app for fighting the resistance,Building a service to help writing science fiction,Creating a web interface for preaching tolerance,Creating a web interface for creating optical illusions,Building a REST API for spreading Christianity,Building a REST API for studying science"
39788652,Lorna,Knox,2.5,CS,"Building a REST API for leaking information,Creating an app for leading an exodus,Building a REST API for studying the cosmos,Creating an app for surviving fatwas,Creating a web interface for promoting conservative values,Creating a web interface for running a media empire,Creating an app for promoting conservative values,Building a REST API for selling kitsch,Building a service to help leaking state secrets,Creating an app for peacocking in fancy clothes"
54640061,Jack,Pace,0.5,CS,"Building a REST API for telling zany jokes,Creating a web interface for making madcap comedies,Creating a web interface for investing money,Building a REST API for running an empire,Creating a web interface for selling modern art,Building a service to help coining epigrams,Creating an app for winning heavyweight titles,Building a REST API for hiding from extremists,Creating a web interface for taking anabolic steroids,Building a REST API for living amongst apes"
14249881,Fran,Khan,3.4,CS,"Creating an app for spreading philosophy,Creating a web interface for singing pop songs,Creating a web interface for leaking classified documents,Creating a web interface for leaking classified documents,Creating a web interface for selling kitsch,Building a REST API for collecting treasures,Building a REST API for selling self-help books,Building a REST API for starring in reality TV shows,Creating a web interface for developing new technologies,Creating an app for running a bureaucracy"
53922781,Odis,Burns,1.0,CS,"Creating an app for promoting communism,Building a service to help  shopping for shoes,Building a service to help watching TV,Creating a web interface for running a media empire,Creating an app for playing basketball,Building a service to help posing for photographs,Creating a web interface for studying the cosmos,Building a service to help surviving large-scale floods,Creating an app for scandalizing polite society,Building a service to help winning battles"
70331404,Annette,Goodwin,2.0,CS,"Building a REST API for campaigning for the presidency,Building a service to help writing science fiction,Building a REST API for stabbing in the back,Creating an app for manipulating ingenues,Creating an app for entertaining teenagers,Building a service to help painting colorful pictures,Building a REST API for leaking state secrets,Creating a web interface for singing pop songs,Building a service to help pioneering new technologies,Building a REST API for writing plays"
11130828,Claudia,Sweeney,2.6,DS,"Building a service to help singing to teenagers,Creating an app for giving self-help lectures,Creating a web interface for painting self-portraits,Building a REST API for executing morally appalling plans,Building a REST API for reporting for The Daily Planet,Building a REST API for maintaining a secret identity,Creating a web interface for running an empire,Building a REST API for milking coconuts,Creating a web interface for hunting monsters,Creating a web interface for ruining an empire"
38318442,Anne,Gates,3.3,CS,"Creating a web interface for taking anabolic steroids,Creating an app for ranting about liberals,Creating an app for writing modern fiction,Creating a web interface for promoting humanism,Building a service to help painting colorful pictures,Building a service to help designing clothes,Building a REST API for coining sparkling witticisms,Creating an app for painting surreal pictures,Building a service to help inventing electrical marvels,Creating a web interface for drawing whimsical cartoons"
15200573,Ellis,Mccann,3.8,DS,"Building a REST API for giving investment advice,Building a REST API for studying science,Creating a web interface for plotting mutinies,Building a service to help expressing violent urges,Creating a web interface for singing pop songs,Creating a web interface for running a media empire,Building a REST API for maintaining a secret identity,Building a service to help promoting the Dark Side,Creating an app for preaching tolerance,Creating a web interface for entertaining teenagers"
70796832,Orlando,Morris,2.7,CS,"Creating an app for fighting for democracy,Creating a web interface for starring in comedies,Building a service to help manipulating ingenues,Building a REST API for crushing dissent,Creating a web interface for promoting boxing fights,Building a service to help watching TV,Creating a web interface for posing for photographs,Building a REST API for pedalling furiously,Building a service to help promoting boxing fights,Creating an app for spreading philosophy"
13253891,Nestor,Barr,1.5,CS,"Building a service to help winning battles,Creating an app for leading an exodus,Building a REST API for crushing dissent,Building a REST API for running an empire,Building a REST API for starring in reality TV shows,Creating an app for following the money,Building a REST API for studying the cosmos,Building a REST API for starring in comedies,Creating a web interface for singing to teenagers,Creating a web interface for starring in action movies"
16755899,Wilda,Gamble,1.8,DS,"Building a REST API for spreading Christianity,Creating a web interface for starring in comedies,Creating an app for fighting for democracy,Creating a web interface for telling zany jokes,Creating a web interface for selling modern art,Creating an app for starring in action movies,Creating a web interface for posing for photographs,Creating an app for scandalizing polite society,Creating an app for making racist jibes,Building a service to help promoting liberalism"
19900223,Eldon,Villa,1.4,DS,"Creating an app for starring in action movies,Creating a web interface for entertaining teenagers,Building a REST API for studying magic,Creating a web interface for hunting monsters,Building a service to help reporting for The Daily Planet,Building a REST API for giving investment advice,Building a REST API for tossing coins,Creating a web interface for hunting monsters,Creating a web interface for running an empire,Building a REST API for drawing whimsical cartoons"
37106508,Joann,Flynn,2.2,DS,"Creating a web interface for singing pop songs,Building a REST API for tossing coins,Building a REST API for giving investment advice,Building a service to help selling comic books,Creating an app for expressing violent urges,Building a service to help grabbing power,Building a REST API for living amongst apes,Building a REST API for terrorizing sleepers,Building a service to help grabbing power,Creating an app for crushing dissent"
33479128,Concetta,Townsend,1.3,DS,"Building a service to help hunting monsters,Creating an app for making home-made clothes,Building a REST API for studying magic tricks,Building a service to help maintaining a secret identity,Creating an app for hiding from the public,Building a service to help maintaining a secret identity,Creating a web interface for running an empire,Building a REST API for being a good neighbor,Building a service to help making home-made clothes,Creating a web interface for preaching tolerance"
68075670,Amber,Gillespie,1.4,CS,"Building a REST API for leaking information,Building a service to help following the money,Building a service to help surviving large-scale floods,Creating an app for spreading philosophy,Building a REST API for stabbing in the back,Creating an app for investing money,Building a REST API for drawing whimsical cartoons,Building a REST API for developing military strategies,Building a service to help following the money,Creating a web interface for enriching uranium"
58700934,Sterling,Donaldson,2.6,CS,"Building a service to help  shopping for shoes,Creating an app for investing money,Building a service to help amassing nuclear weapons,Building a service to help leading armies into battle,Building a service to help painting colorful pictures,Creating an app for promoting communism,Building a REST API for promoting conservative values,Creating a web interface for singing pop songs,Creating an app for fighting for democracy,Creating a web interface for singing pop songs"
73259509,Helga,Russo,2.0,CS,"Creating an app for cross-dressing in women's clothes,Creating an app for promoting liberalism,Creating a web interface for making modern art,Creating a web interface for starring in comedies,Building a REST API for ranting about liberals,Creating a web interface for writing short stories,Building a service to help leading armies into battle,Building a REST API for writing science fiction,Building a service to help promoting conservative values,Creating a web interface for warning about totalitarianism"
64346288,Loyd,Stewart,3.1,DS,"Building a service to help grabbing power,Creating an app for expressing violent urges,Creating an app for preaching tolerance,Building a REST API for living amongst apes,Building a service to help ranting about conservatives,Building a service to help promoting conservative values,Building a REST API for spreading Christianity,Building a service to help ranting about conservatives,Creating an app for promoting liberal values,Creating a web interface for promoting humanism"
63437277,Erica,Mason,1.0,DS,"Building a service to help selling comic books,Building a service to help making home-made clothes,Building a REST API for studying magic tricks,Creating a web interface for telling zany jokes,Creating a web interface for telling zany jokes,Creating a web interface for spouting movie trivia,Building a REST API for spreading Christianity,Creating an app for spreading philosophy,Creating an app for manipulating ingenues,Creating a web interface for drawing whimsical cartoons"
50790696,Johnnie,Mitchell,1.6,DS,"Creating an app for fighting the resistance,Building a REST API for counting cards,Creating a web interface for hiding from the public,Creating a web interface for moaning about women,Creating a web interface for designing clothes,Building a REST API for living amongst apes,Building a service to help shouting in Hollywood movies,Building a REST API for campaigning for the presidency,Building a service to help singing to teenagers,Creating an app for spreading philosophy"
23296801,Dion,Lindsey,2.4,CS,"Creating a web interface for manipulating ingenues,Building a REST API for pioneering new technologies,Building a REST API for hiding from extremists,Building a REST API for pioneering new technologies,Building a service to help constructing an ironic public image,Creating a web interface for promoting feminism,Building a service to help promoting liberalism,Building a service to help coining epigrams,Building a service to help writing science fiction,Creating an app for making dunk shots"
66436659,Melissa,Johnston,0.4,DS,"Creating an app for performing magic tricks,Creating a web interface for starring in comedies,Building a REST API for spreading Christianity,Creating an app for surviving fatwas,Building a REST API for counting cards,Creating a web interface for ruining an empire,Building a REST API for tossing coins,Creating a web interface for campaigning for democracy,Building a REST API for watching TV,Creating an app for defending the weak"
72598189,Donn,Simmons,0.9,DS,"Building a service to help maintaining a secret identity,Building a REST API for studying magic tricks,Creating a web interface for starring in comedies,Building a service to help convicting criminals,Creating a web interface for running a media empire,Creating an app for making home-made clothes,Building a REST API for tossing coins,Creating an app for pursuing criminals,Building a service to help maintaining a secret identity,Building a service to help playing baseball"
56915811,Stephanie,Clements,1.7,CS,"Creating a web interface for drawing whimsical cartoons,Building a REST API for writing pop songs,Building a REST API for coining sparkling witticisms,Building a service to help making modern art,Building a service to help starring in comedies,Creating an app for playing the violin,Building a REST API for selling self-help books,Building a service to help promoting conservative values,Creating a web interface for telling zany jokes,Creating a web interface for hiding from extremists"
16609040,Julian,Baldwin,3.5,CS,"Creating a web interface for enriching uranium,Building a REST API for running a business empire,Creating an app for posing for photographs,Creating an app for writing science fiction,Creating an app for investing money,Creating a web interface for testing scientific theories,Creating a web interface for telling zany jokes,Creating a web interface for designing clothes,Building a REST API for constructing an ironic public image,Creating an app for surviving fatwas"
45902400,Greta,Kaiser,3.5,DS,"Building a REST API for living amongst apes,Creating an app for executing morally appalling plans,Building a REST API for studying magic,Creating a web interface for campaigning for democracy,Building a REST API for carving magnificent statues,Creating a web interface for promoting humanism,Creating an app for representing the disenfranchised,Building a service to help getting run over by cars,Creating a web interface for teaching the next generation,Building a REST API for singing to teenagers"
20932482,Michele,Martin,3.6,CS,"Building a service to help spreading revolution,Creating an app for studying the cosmos,Building a REST API for drawing whimsical cartoons,Building a service to help manipulating ingenues,Building a REST API for campaigning for the presidency,Building a REST API for crushing dissent,Building a service to help starring in pornographic movies,Creating an app for crushing dissent,Creating a web interface for painting self-portraits,Creating an app for designing clothes"
65779338,Manual,Velez,2.0,DS,"Creating an app for pursuing criminals,Building a service to help promoting liberalism,Building a REST API for tossing coins,Building a REST API for cooking the books,Creating an app for writing rock songs,Building a REST API for giving investment advice,Building a REST API for drawing whimsical cartoons,Creating a web interface for grabbing power,Building a REST API for executing morally appalling plans,Building a REST API for campaigning for the presidency"
80450570,Ezequiel,Delacruz,3.5,CS,"Building a REST API for leaking state secrets,Creating a web interface for running a media empire,Building a REST API for running a criminal enterprise,Building a REST API for promoting socialism,Building a REST API for coining sparkling witticisms,Building a REST API for shouting in Hollywood movies,Building a service to help surviving large-scale floods,Building a REST API for living amongst apes,Building a service to help giving investment advice,Building a service to help writing plays"
51994401,Aron,Fernandez,1.7,CS,"Building a REST API for drawing whimsical cartoons,Creating an app for watching TV,Building a REST API for shouting in Hollywood movies,Building a REST API for running a criminal enterprise,Building a REST API for writing science fiction,Creating an app for constructing an ironic public image,Building a REST API for singing to teenagers,Building a REST API for coining sparkling witticisms,Building a service to help coining epigrams,Creating a web interface for selling out"
63306065,Wilbert,Huber,0.5,DS,"Building a REST API for writing science fiction,Creating an app for starring in action movies,Creating a web interface for studying science,Creating a web interface for ranting about conservatives,Creating a web interface for promoting boxing fights,Creating a web interface for ranting about conservatives,Building a service to help fighting the resistance,Creating an app for running an empire,Creating a web interface for writing short stories,Building a REST API for campaigning for the presidency"
62359926,Luis,Holloway,1.8,DS,"Creating a web interface for drawing whimsical cartoons,Creating a web interface for painting self-portraits,Creating a web interface for ranting about conservatives,Building a REST API for living amongst apes,Building a service to help shouting in Hollywood movies,Building a service to help stealing lunch money,Creating a web interface for hiding from the public,Creating a web interface for ranting about conservatives,Creating a web interface for teaching the next generation,Creating an app for pursuing criminals"
